date,hour,temperature,altitude,wind,visibility,cloud_cover
21-04-14,17,59,29.97,6.9,10,Mostly Cloudy
21-04-14,18,57,29.94,6.9,10,Mostly Cloudy
21-04-14,19,55.9,29.93,4.6,10,Partly Cloudy
21-04-14,20,55,29.93,3.45,10,Partly Cloudy
21-04-14,21,54,29.92,4.6,10,Partly Cloudy
21-04-14,22,53.1,29.9,4.6,10,Partly Cloudy
21-04-14,23,52,29.89,3.45,10,Partly Cloudy
22-04-14,0,51.1,29.87,3.45,10,Mostly Cloudy
22-04-14,1,48.9,29.85,4.6,10,Mostly Cloudy
22-04-14,2,48.9,29.82,4.6,10,Mostly Cloudy
22-04-14,3,48.9,29.8,3.45,10,Mostly Cloudy
22-04-14,4,48,29.79,5.75,10,Mostly Cloudy
22-04-14,5,48.9,29.77,4.6,10,Mostly Cloudy
22-04-14,6,50,29.77,3.45,10,Mostly Cloudy
22-04-14,7,52,29.75,8.06,10,Mostly Cloudy
22-04-14,8,54,29.73,9.21,10,Mostly Cloudy
22-04-14,9,59,29.7,8.06,10,Overcast
22-04-14,10,66.9,29.67,12.7,10,Overcast
22-04-14,11,66.9,29.64,9.21,10,Mostly Cloudy
22-04-14,12,70,29.62,11.5,10,Mostly Cloudy
22-04-14,13,73,29.58,10.4,10,Mostly Cloudy
22-04-14,14,75.9,29.55,10.4,10,Mostly Cloudy
22-04-14,15,75,29.54,16.1,10,Overcast
22-04-14,16,68,29.55,16.1,8,Overcast
22-04-14,17,66.9,29.53,18.4,10,Overcast
22-04-14,18,66,29.53,12.7,10,Overcast
22-04-14,19,64.9,29.53,10.4,10,Overcast
22-04-14,20,64,29.54,11.5,10,Mostly Cloudy
22-04-14,21,63,29.53,8.06,10,Overcast
22-04-14,22,63,29.52,9.21,10,Mostly Cloudy
22-04-14,23,61,29.51,5.75,10,Partly Cloudy
23-04-14,0,60.1,29.52,10.4,10,Partly Cloudy
23-04-14,1,57.9,29.5,10.4,10,Mostly Clear
23-04-14,2,57.9,29.51,10.4,10,Overcast
23-04-14,3,57,29.51,11.5,10,Overcast
23-04-14,4,55,29.52,18.4,10,Overcast
23-04-14,5,51.1,29.56,19.6,10,Mostly Cloudy
23-04-14,6,50,29.58,15,10,Partly Cloudy
23-04-14,7,51.1,29.59,18.4,10,Mostly Cloudy
23-04-14,8,51.1,29.6,24.2,10,Mostly Cloudy
23-04-14,9,54,29.61,25.3,10,Mostly Cloudy
23-04-14,10,52,29.61,21.9,10,Overcast
23-04-14,11,54,29.61,19.6,10,Mostly Cloudy
23-04-14,12,57,29.6,26.5,10,Mostly Cloudy
23-04-14,13,60.1,29.6,21.9,10,Mostly Cloudy
23-04-14,14,62.1,29.6,24.2,10,Mostly Cloudy
23-04-14,15,61,29.61,23,10,Mostly Cloudy
23-04-14,16,60.1,29.65,27.6,10,Mostly Cloudy
23-04-14,17,57,29.67,27.6,10,Partly Cloudy
23-04-14,18,52,29.71,31.1,10,Partly Cloudy
23-04-14,19,50,29.76,20.7,10,Mostly Cloudy
23-04-14,20,48,29.8,23,10,Mostly Cloudy
23-04-14,21,46.9,29.83,15,10,Overcast
23-04-14,22,46,29.84,21.9,10,Overcast
23-04-14,23,45,29.85,13.8,10,Mostly Clear
24-04-14,0,45,29.86,13.8,10,Mostly Clear
24-04-14,1,44.1,29.86,12.7,10,Mostly Clear
24-04-14,2,43,29.86,15,10,Mostly Clear
24-04-14,3,43,29.87,12.7,10,Clear
24-04-14,4,43,29.86,11.5,10,Clear
24-04-14,5,42.1,29.88,11.5,10,Clear
24-04-14,6,43,29.91,12.7,10,Clear
24-04-14,7,45,29.93,23,10,Clear
24-04-14,8,48,29.93,20.7,10,Clear
24-04-14,9,51.1,29.93,26.5,10,Clear
24-04-14,10,53.1,29.93,21.9,10,Clear
24-04-14,11,57,29.93,24.2,10,Mostly Clear
24-04-14,12,60.1,29.91,26.5,10,Partly Cloudy
24-04-14,13,61,29.89,25.3,10,Mostly Clear
24-04-14,14,63,29.88,27.6,10,Mostly Clear
24-04-14,15,62.1,29.88,25.3,10,Mostly Clear
24-04-14,16,63,29.88,26.5,10,Mostly Clear
24-04-14,17,62.1,29.89,28.8,10,Mostly Clear
24-04-14,18,61,29.91,20.7,10,Mostly Clear
24-04-14,19,59,29.95,15,10,Mostly Clear
24-04-14,20,57,29.98,16.1,10,Mostly Clear
24-04-14,21,55,30,18.4,10,Mostly Clear
24-04-14,22,53.1,30.01,15,10,Mostly Clear
24-04-14,23,52,30.02,11.5,10,Clear
25-04-14,0,50,30.03,10.4,10,Clear
25-04-14,1,48,30.03,9.21,10,Clear
25-04-14,2,48,30.02,10.4,10,Clear
25-04-14,3,46.9,30.01,8.06,10,Clear
25-04-14,4,42.1,30.01,4.6,10,Clear
25-04-14,5,46,30.03,0,10,Mostly Cloudy
25-04-14,6,46,30.05,0,10,Mostly Cloudy
25-04-14,7,50,30.05,0,10,Mostly Cloudy
25-04-14,8,52,30.05,5.75,10,Mostly Cloudy
25-04-14,9,55,30.04,3.45,10,Mostly Cloudy
25-04-14,10,57.9,30.03,5.75,10,Mostly Cloudy
25-04-14,11,57.9,30.01,9.21,10,Mostly Cloudy
25-04-14,12,57,29.99,8.06,10,Mostly Cloudy
25-04-14,13,57.9,29.97,10.4,10,Mostly Cloudy
25-04-14,14,57,29.94,12.7,10,Mostly Cloudy
25-04-14,15,55.9,29.9,16.1,10,Mostly Cloudy
25-04-14,16,54,29.88,12.7,10,Mostly Cloudy
25-04-14,17,53.1,29.87,10.4,10,Mostly Cloudy
25-04-14,18,52,29.86,10.4,10,Mostly Cloudy
25-04-14,19,51.1,29.88,5.75,10,Overcast
25-04-14,20,52,29.86,8.06,10,Overcast
25-04-14,21,51.1,29.83,6.9,10,Overcast
25-04-14,22,50,29.81,5.75,10,Overcast
25-04-14,23,50,29.78,6.9,10,Overcast
26-04-14,0,48.9,29.77,3.45,10,Overcast
26-04-14,1,48.9,29.72,6.9,6,Overcast
26-04-14,2,48,29.73,4.6,3,Overcast
26-04-14,3,48,29.72,8.06,4,Overcast
26-04-14,4,46.9,29.72,11.5,4,Overcast
26-04-14,5,46.9,29.73,10.4,8,Overcast
26-04-14,6,46.9,29.76,9.21,8,Overcast
26-04-14,7,48,29.77,8.06,10,Overcast
26-04-14,8,52,29.77,10.4,10,Mostly Cloudy
26-04-14,9,55,29.78,8.06,10,Mostly Cloudy
26-04-14,10,59,29.78,12.7,10,Partly Cloudy
26-04-14,11,62.1,29.77,13.8,10,Partly Cloudy
26-04-14,12,64.9,29.75,11.5,10,Partly Cloudy
26-04-14,13,68,29.72,10.4,10,Partly Cloudy
26-04-14,14,66,29.71,0,10,Mostly Cloudy
26-04-14,15,63,29.7,6.9,10,Overcast
26-04-14,16,59,29.73,12.7,10,Mostly Cloudy
26-04-14,17,53.1,29.78,9.21,7,Mostly Cloudy
26-04-14,18,51.1,29.79,9.21,10,Mostly Cloudy
26-04-14,19,50,29.81,5.75,10,Overcast
26-04-14,20,48.9,29.82,4.6,7,Overcast
26-04-14,21,50,29.87,0,10,Overcast
26-04-14,22,50,29.88,3.45,10,Overcast
26-04-14,23,51.1,29.89,9.21,10,Overcast
27-04-14,0,50,29.89,15,10,Partly Cloudy
27-04-14,1,48.9,29.89,12.7,10,Mostly Clear
27-04-14,2,48,29.89,10.4,10,Mostly Clear
27-04-14,3,46.9,29.89,6.9,10,Mostly Clear
27-04-14,4,46,29.91,3.45,10,Mostly Clear
27-04-14,5,46.9,29.92,11.5,10,Mostly Clear
27-04-14,6,48,29.96,11.5,10,Mostly Clear
27-04-14,7,50,29.97,9.21,10,Partly Cloudy
27-04-14,8,53.1,29.98,18.4,10,Mostly Clear
27-04-14,9,54,29.99,19.6,10,Mostly Cloudy
27-04-14,10,57,29.99,17.3,10,Mostly Cloudy
27-04-14,11,57,30,17.3,10,Mostly Cloudy
27-04-14,12,57,30,21.9,10,Mostly Cloudy
27-04-14,13,57,29.99,20.7,10,Mostly Cloudy
27-04-14,14,60.1,30,17.3,10,Mostly Cloudy
27-04-14,15,57.9,30,16.1,10,Mostly Cloudy
27-04-14,16,57.9,30,13.8,10,Mostly Cloudy
27-04-14,17,57.9,30.01,16.1,10,Mostly Cloudy
27-04-14,18,57.9,30.04,17.3,10,Mostly Cloudy
27-04-14,19,55.9,30.07,12.7,10,Mostly Cloudy
27-04-14,20,55,30.09,15,10,Mostly Cloudy
27-04-14,21,54,30.12,12.7,10,Mostly Cloudy
27-04-14,22,52,30.12,11.5,10,Partly Cloudy
27-04-14,23,51.1,30.13,10.4,10,Partly Cloudy
28-04-14,0,50,30.11,13.8,10,Mostly Clear
28-04-14,1,48.9,30.1,10.4,10,Mostly Clear
28-04-14,2,46.9,30.1,9.21,10,Clear
28-04-14,3,46,30.08,8.06,10,Clear
28-04-14,4,44.1,30.09,5.75,10,Clear
28-04-14,5,46,30.11,6.9,10,Mostly Cloudy
28-04-14,6,48,30.13,5.75,10,Mostly Cloudy
28-04-14,7,50,30.12,10.4,10,Partly Cloudy
28-04-14,8,52,30.13,12.7,10,Partly Cloudy
28-04-14,9,55,30.12,6.9,10,Mostly Cloudy
28-04-14,10,55.9,30.11,5.75,10,Mostly Cloudy
28-04-14,11,57.9,30.08,6.9,10,Mostly Cloudy
28-04-14,12,61,30.05,0,10,Mostly Cloudy
28-04-14,13,62.1,30.04,11.5,10,Mostly Cloudy
28-04-14,14,64,30.02,5.75,10,Mostly Cloudy
28-04-14,15,64,30.01,0,10,Mostly Cloudy
28-04-14,16,64,30.02,5.75,10,Mostly Cloudy
28-04-14,17,62.1,30.03,5.75,10,Mostly Cloudy
28-04-14,18,61,30.02,6.9,10,Overcast
28-04-14,19,59,30.04,6.9,10,Overcast
28-04-14,20,57.9,30.07,8.06,10,Overcast
28-04-14,21,55.9,30.09,6.9,10,Overcast
28-04-14,22,55.9,30.1,4.6,10,Overcast
28-04-14,23,55,30.11,4.6,10,Overcast
29-04-14,0,52,30.15,8.06,10,Overcast
29-04-14,1,51.1,30.18,11.5,10,Overcast
29-04-14,2,51.1,30.2,9.21,10,Overcast
29-04-14,3,50,30.22,9.21,10,Overcast
29-04-14,4,50,30.2,9.21,10,Overcast
29-04-14,5,50,30.23,11.5,10,Overcast
29-04-14,6,48,30.27,9.21,10,Overcast
29-04-14,7,48,30.28,12.7,10,Overcast
29-04-14,8,48,30.32,13.8,10,Overcast
29-04-14,9,48,30.35,8.06,10,Overcast
29-04-14,10,46.9,30.34,17.3,10,Overcast
29-04-14,11,48.9,30.37,13.8,10,Overcast
29-04-14,12,48.9,30.36,18.4,10,Overcast
29-04-14,13,48,30.37,13.8,10,Overcast
29-04-14,14,46.9,30.37,20.7,9,Overcast
29-04-14,15,46.9,30.36,15,10,Overcast
29-04-14,16,46.9,30.37,16.1,10,Overcast
29-04-14,17,46,30.39,9.21,7,Overcast
29-04-14,18,45,30.37,17.3,10,Overcast
29-04-14,19,45,30.39,16.1,10,Overcast
29-04-14,20,45,30.39,12.7,10,Overcast
29-04-14,21,44.1,30.42,11.5,5,Overcast
29-04-14,22,44.1,30.4,16.1,10,Overcast
29-04-14,23,44.1,30.39,12.7,10,Overcast
30-04-14,0,44.1,30.39,15,10,Overcast
30-04-14,1,43,30.38,10.4,6,Overcast
30-04-14,2,43,30.36,11.5,6,Overcast
30-04-14,3,43,30.37,10.4,6,Overcast
30-04-14,4,43,30.34,11.5,7,Overcast
30-04-14,5,43,30.33,11.5,7,Overcast
30-04-14,6,44.1,30.35,10.4,2,Overcast
30-04-14,7,44.1,30.34,8.06,1.5,Overcast
30-04-14,8,45,30.33,11.5,1.5,Overcast
30-04-14,9,45,30.32,9.21,1.5,Overcast
30-04-14,10,46,30.32,10.4,1.5,Overcast
30-04-14,11,46,30.3,10.4,2.5,Overcast
30-04-14,12,46.9,30.29,12.7,2,Overcast
30-04-14,13,48,30.26,10.4,2.5,Overcast
30-04-14,14,48.9,30.21,16.1,2.5,Overcast
30-04-14,15,48.9,30.2,10.4,2.5,Overcast
30-04-14,16,50,30.21,11.5,2,Overcast
30-04-14,17,50,30.18,9.21,1,Overcast
30-04-14,18,50,30.14,13.8,1,Overcast
30-04-14,19,50,30.09,8.06,1,Overcast
30-04-14,20,52,30.08,9.21,2,Overcast
30-04-14,21,52,30.06,8.06,2,Overcast
30-04-14,22,51.1,30.02,9.21,2.5,Overcast
30-04-14,23,51.1,29.97,6.9,2.5,Overcast
01-05-14,0,54,29.94,9.21,2,Overcast
01-05-14,1,55.9,29.89,5.75,1.5,Overcast
01-05-14,2,55.9,29.85,5.75,1.5,Overcast
01-05-14,3,55.9,29.82,0,1.5,Overcast
01-05-14,4,57,29.81,0,0.5,Overcast
01-05-14,5,61,29.8,3.45,0.5,Overcast
01-05-14,6,62.1,29.8,6.9,2.5,Overcast
01-05-14,7,64,29.79,5.75,2.5,Overcast
01-05-14,8,64.9,29.79,5.75,2.5,Overcast
01-05-14,9,63,29.8,9.21,2.5,Overcast
01-05-14,10,66,29.8,11.5,10,Mostly Cloudy
01-05-14,11,69.1,29.78,9.21,10,Mostly Cloudy
01-05-14,12,71.1,29.77,9.21,10,Mostly Cloudy
01-05-14,13,73.9,29.74,10.4,10,Mostly Cloudy
01-05-14,14,75.9,29.72,11.5,10,Mostly Cloudy
01-05-14,15,78.1,29.71,10.4,10,Mostly Cloudy
01-05-14,16,77,29.69,17.3,10,Mostly Cloudy
01-05-14,17,75.9,29.68,11.5,10,Mostly Cloudy
01-05-14,18,75.9,29.67,15,10,Mostly Cloudy
01-05-14,19,73.9,29.68,8.06,10,Mostly Cloudy
01-05-14,20,73,29.68,6.9,10,Mostly Cloudy
01-05-14,21,71.1,29.69,25.3,9,Mostly Cloudy
01-05-14,22,66,29.71,9.21,10,Mostly Cloudy
01-05-14,23,64.9,29.72,13.8,10,Mostly Cloudy
02-05-14,0,64,29.73,8.06,10,Mostly Cloudy
02-05-14,1,62.1,29.73,8.06,10,Mostly Cloudy
02-05-14,2,61,29.74,6.9,10,Overcast
02-05-14,3,60.1,29.73,9.21,10,Overcast
02-05-14,4,57.9,29.76,0,10,Overcast
02-05-14,5,57.9,29.76,0,10,Mostly Cloudy
02-05-14,6,57.9,29.77,4.6,10,Mostly Cloudy
02-05-14,7,59,29.77,8.06,10,Mostly Cloudy
02-05-14,8,61,29.77,9.21,10,Mostly Cloudy
02-05-14,9,64,29.78,12.7,10,Mostly Cloudy
02-05-14,10,66,29.77,17.3,10,Mostly Cloudy
02-05-14,11,66.9,29.76,15,10,Mostly Cloudy
02-05-14,12,66.9,29.76,19.6,10,Mostly Cloudy
02-05-14,13,68,29.75,18.4,10,Mostly Cloudy
02-05-14,14,69.1,29.75,18.4,10,Mostly Cloudy
02-05-14,15,68,29.74,15,10,Mostly Cloudy
02-05-14,16,66.9,29.75,16.1,10,Mostly Cloudy
02-05-14,17,68,29.76,19.6,10,Mostly Cloudy
02-05-14,18,66,29.78,18.4,10,Partly Cloudy
02-05-14,19,64,29.81,12.7,10,Partly Cloudy
02-05-14,20,63,29.83,9.21,10,Partly Cloudy
02-05-14,21,61,29.85,8.06,10,Mostly Clear
02-05-14,22,60.1,29.85,4.6,10,Partly Cloudy
02-05-14,23,57.9,29.86,5.75,10,Partly Cloudy
03-05-14,0,55.9,29.85,5.75,10,Mostly Cloudy
03-05-14,1,53.1,29.86,4.6,10,Mostly Cloudy
03-05-14,2,52,29.85,4.6,10,Mostly Cloudy
03-05-14,3,51.1,29.86,5.75,10,Partly Cloudy
03-05-14,4,52,29.87,6.9,10,Partly Cloudy
03-05-14,5,50,29.87,4.6,10,Mostly Cloudy
03-05-14,6,53.1,29.88,4.6,10,Mostly Cloudy
03-05-14,7,57,29.88,4.6,10,Partly Cloudy
03-05-14,8,62.1,29.88,6.9,10,Mostly Cloudy
03-05-14,9,64,29.87,8.06,10,Partly Cloudy
03-05-14,10,64.9,29.85,10.4,10,Partly Cloudy
03-05-14,11,66.9,29.82,11.5,10,Partly Cloudy
03-05-14,12,69.1,29.81,11.5,10,Partly Cloudy
03-05-14,13,69.1,29.79,10.4,10,Mostly Cloudy
03-05-14,14,69.1,29.77,16.1,10,Mostly Cloudy
03-05-14,15,70,29.76,18.4,10,Mostly Cloudy
03-05-14,16,66.9,29.74,13.8,10,Mostly Cloudy
03-05-14,17,66,29.74,6.9,10,Mostly Cloudy
03-05-14,18,64.9,29.74,4.6,10,Overcast
03-05-14,19,59,29.77,12.7,10,Mostly Cloudy
03-05-14,20,60.1,29.76,0,10,Mostly Cloudy
03-05-14,21,57.9,29.77,0,10,Mostly Cloudy
03-05-14,22,55.9,29.77,4.6,10,Mostly Cloudy
03-05-14,23,55.9,29.78,8.06,10,Mostly Cloudy
04-05-14,0,54,29.78,9.21,10,Partly Cloudy
04-05-14,1,54,29.78,9.21,10,Mostly Cloudy
04-05-14,2,55,29.78,10.4,10,Mostly Cloudy
04-05-14,3,53.1,29.77,9.21,10,Partly Cloudy
04-05-14,4,53.1,29.77,12.7,10,Mostly Clear
04-05-14,5,53.1,29.79,11.5,10,Partly Cloudy
04-05-14,6,54,29.8,8.06,10,Mostly Cloudy
04-05-14,7,55.9,29.79,11.5,10,Mostly Cloudy
04-05-14,8,55.9,29.77,13.8,10,Overcast
04-05-14,9,57,29.75,16.1,10,Mostly Cloudy
04-05-14,10,59,29.73,19.6,10,Mostly Cloudy
04-05-14,11,61,29.71,25.3,10,Mostly Cloudy
04-05-14,12,62.1,29.7,20.7,10,Mostly Cloudy
04-05-14,13,61,29.68,24.2,10,Mostly Cloudy
04-05-14,14,63,29.67,20.7,10,Mostly Cloudy
04-05-14,15,66,29.67,31.1,10,Mostly Cloudy
04-05-14,16,64,29.67,26.5,10,Mostly Cloudy
04-05-14,17,60.1,29.69,17.3,10,Mostly Cloudy
04-05-14,18,62.1,29.69,23,10,Partly Cloudy
04-05-14,19,61,29.71,20.7,10,Partly Cloudy
04-05-14,20,59,29.75,17.3,10,Mostly Clear
04-05-14,21,57,29.78,11.5,10,Mostly Clear
04-05-14,22,57,29.79,15,10,Clear
04-05-14,23,55.9,29.8,18.4,10,Clear
05-05-14,0,55,29.81,24.2,10,Clear
05-05-14,1,53.1,29.82,19.6,10,Mostly Clear
05-05-14,2,52,29.82,15,10,Mostly Clear
05-05-14,3,51.1,29.83,16.1,10,Mostly Clear
05-05-14,4,51.1,29.85,11.5,10,Mostly Clear
05-05-14,5,50,29.87,10.4,10,Partly Cloudy
05-05-14,6,51.1,29.9,6.9,10,Partly Cloudy
05-05-14,7,54,29.91,13.8,10,Partly Cloudy
05-05-14,8,55.9,29.91,11.5,10,Partly Cloudy
05-05-14,9,57.9,29.9,13.8,10,Partly Cloudy
05-05-14,10,60.1,29.9,16.1,10,Partly Cloudy
05-05-14,11,63,29.9,16.1,10,Partly Cloudy
05-05-14,12,64.9,29.88,13.8,10,Partly Cloudy
05-05-14,13,66.9,29.86,21.9,10,Partly Cloudy
05-05-14,14,68,29.84,13.8,10,Partly Cloudy
05-05-14,15,69.1,29.82,12.7,10,Mostly Cloudy
05-05-14,16,69.1,29.81,13.8,10,Mostly Cloudy
05-05-14,17,69.1,29.81,16.1,10,Mostly Cloudy
05-05-14,18,66.9,29.82,13.8,10,Mostly Cloudy
05-05-14,19,64.9,29.84,10.4,10,Mostly Cloudy
05-05-14,20,64,29.85,12.7,10,Mostly Cloudy
05-05-14,21,62.1,29.88,11.5,10,Mostly Cloudy
05-05-14,22,60.1,29.89,8.06,10,Partly Cloudy
05-05-14,23,57.9,29.89,8.06,10,Partly Cloudy
06-05-14,0,57,29.9,9.21,10,Partly Cloudy
06-05-14,1,54,29.89,9.21,10,Mostly Clear
06-05-14,2,53.1,29.88,8.06,10,Mostly Clear
06-05-14,3,52,29.89,6.9,10,Mostly Cloudy
06-05-14,4,53.1,29.9,6.9,10,Overcast
06-05-14,5,53.1,29.92,9.21,10,Overcast
06-05-14,6,53.1,29.93,8.06,10,Mostly Cloudy
06-05-14,7,54,29.95,8.06,10,Mostly Cloudy
06-05-14,8,55.9,29.95,0,10,Mostly Cloudy
06-05-14,9,60.1,29.95,3.45,10,Mostly Cloudy
06-05-14,10,61,29.95,0,10,Mostly Cloudy
06-05-14,11,66,29.93,5.75,10,Mostly Cloudy
06-05-14,12,66.9,29.92,12.7,10,Partly Cloudy
06-05-14,13,68,29.91,16.1,10,Partly Cloudy
06-05-14,14,69.1,29.88,9.21,10,Partly Cloudy
06-05-14,15,71.1,29.88,18.4,10,Partly Cloudy
06-05-14,16,70,29.89,10.4,10,Partly Cloudy
06-05-14,17,69.1,29.92,18.4,10,Partly Cloudy
06-05-14,18,66,29.95,13.8,10,Partly Cloudy
06-05-14,19,64.9,29.98,17.3,10,Partly Cloudy
06-05-14,20,64,30.01,9.21,10,Partly Cloudy
06-05-14,21,63,30.04,9.21,10,Partly Cloudy
06-05-14,22,61,30.05,8.06,10,Mostly Clear
06-05-14,23,59,30.07,12.7,10,Mostly Clear
07-05-14,0,55.9,30.1,11.5,10,Mostly Clear
07-05-14,1,55,30.11,8.06,10,Mostly Clear
07-05-14,2,53.1,30.12,9.21,10,Clear
07-05-14,3,53.1,30.14,10.4,10,Partly Cloudy
07-05-14,4,50,30.15,6.9,10,Partly Cloudy
07-05-14,5,48,30.17,6.9,10,Mostly Cloudy
07-05-14,6,52,30.19,6.9,10,Mostly Clear
07-05-14,7,55,30.2,10.4,10,Partly Cloudy
07-05-14,8,57.9,30.23,11.5,10,Mostly Cloudy
07-05-14,9,60.1,30.24,4.6,10,Mostly Cloudy
07-05-14,10,61,30.25,5.75,10,Mostly Cloudy
07-05-14,11,62.1,30.23,5.75,10,Mostly Cloudy
07-05-14,12,64.9,30.22,5.75,10,Mostly Cloudy
07-05-14,13,68,30.19,3.45,10,Mostly Cloudy
07-05-14,14,64,30.18,11.5,10,Mostly Cloudy
07-05-14,15,64,30.18,10.4,10,Mostly Cloudy
07-05-14,16,63,30.17,11.5,10,Mostly Cloudy
07-05-14,17,62.1,30.17,9.21,10,Mostly Cloudy
07-05-14,18,60.1,30.18,10.4,10,Overcast
07-05-14,19,60.1,30.18,11.5,10,Overcast
07-05-14,20,60.1,30.2,13.8,10,Overcast
07-05-14,21,60.1,30.19,11.5,10,Mostly Cloudy
07-05-14,22,59,30.18,8.06,10,Mostly Cloudy
07-05-14,23,57,30.19,9.21,10,Overcast
08-05-14,0,57,30.19,4.6,10,Overcast
08-05-14,1,54,30.2,3.45,10,Overcast
08-05-14,2,53.1,30.19,4.6,5,Overcast
08-05-14,3,53.1,30.17,0,7,Overcast
08-05-14,4,53.1,30.18,3.45,6,Overcast
08-05-14,5,54,30.17,0,6,Overcast
08-05-14,6,54,30.19,4.6,4,Overcast
08-05-14,7,53.1,30.18,5.75,4,Overcast
08-05-14,8,54,30.18,5.75,4,Overcast
08-05-14,9,55,30.17,3.45,5,Overcast
08-05-14,10,55.9,30.15,3.45,10,Overcast
08-05-14,11,55.9,30.15,4.6,7,Overcast
08-05-14,12,55.9,30.14,5.75,6,Overcast
08-05-14,13,57,30.13,4.6,4,Overcast
08-05-14,14,57.9,30.11,6.9,4,Overcast
08-05-14,15,57.9,30.1,5.75,2,Overcast
08-05-14,16,57.9,30.1,5.75,2,Overcast
08-05-14,17,57.9,30.1,8.06,2,Overcast
08-05-14,18,57.9,30.11,5.75,3,Overcast
08-05-14,19,59,30.14,3.45,3,Overcast
08-05-14,20,57.9,30.13,5.75,7,Overcast
08-05-14,21,57.9,30.16,0,7,Overcast
08-05-14,22,55.9,30.17,4.6,6,Overcast
08-05-14,23,57,30.18,0,5,Overcast
09-05-14,0,57,30.16,4.6,5,Overcast
09-05-14,1,57,30.15,8.06,5,Overcast
09-05-14,2,55.9,30.15,6.9,4,Overcast
09-05-14,3,57,30.12,4.6,6,Overcast
09-05-14,4,57,30.14,0,6,Overcast
09-05-14,5,57,30.13,0,1,Overcast
09-05-14,6,57,30.17,11.5,1.25,Overcast
09-05-14,7,57,30.17,3.45,0.5,Overcast
09-05-14,8,57.9,30.18,10.4,0.5,Overcast
09-05-14,9,59,30.16,4.6,1,Overcast
09-05-14,10,60.1,30.18,5.75,2.5,Overcast
09-05-14,11,60.1,30.17,5.75,2,Overcast
09-05-14,12,61,30.15,3.45,1.5,Overcast
09-05-14,13,59,30.14,4.6,2.5,Overcast
09-05-14,14,60.1,30.12,3.45,2.5,Overcast
09-05-14,15,60.1,30.1,5.75,2.5,Overcast
09-05-14,16,60.1,30.08,5.75,2.5,Overcast
09-05-14,17,60.1,30.07,4.6,2.5,Overcast
09-05-14,18,60.1,30.07,5.75,2,Overcast
09-05-14,19,60.1,30.06,6.9,0.5,Overcast
09-05-14,20,60.1,30.06,3.45,1,Overcast
09-05-14,21,61,30.04,0,1,Overcast
09-05-14,22,60.1,30.04,3.45,1,Overcast
09-05-14,23,59,30.01,0,1,Overcast
10-05-14,0,59,29.96,5.75,0.25,Overcast
10-05-14,1,57.9,29.94,3.45,0.25,Overcast
10-05-14,2,57,29.92,0,0.25,Overcast
10-05-14,3,55.9,29.93,0,0.25,Overcast
10-05-14,4,57,29.92,3.45,0.25,Overcast
10-05-14,5,57,29.91,0,0.25,Overcast
10-05-14,6,59,29.93,5.75,0.25,Overcast
10-05-14,7,61,29.93,5.75,0.25,Overcast
10-05-14,8,63,29.93,8.06,1,Overcast
10-05-14,9,66.9,29.93,8.06,1.5,Overcast
10-05-14,10,73,29.93,12.7,7,Mostly Cloudy
10-05-14,11,77,29.91,11.5,10,Mostly Cloudy
10-05-14,12,81,29.89,12.7,10,Mostly Cloudy
10-05-14,13,82,29.86,13.8,10,Overcast
10-05-14,14,68,29.86,9.21,7,Overcast
10-05-14,15,73.9,29.84,6.9,10,Mostly Cloudy
10-05-14,16,77,29.81,17.3,10,Overcast
10-05-14,17,69.1,29.86,19.6,4,Overcast
10-05-14,18,70,29.84,11.5,10,Mostly Cloudy
10-05-14,19,69.1,29.86,16.1,10,Mostly Cloudy
10-05-14,20,69.1,29.88,10.4,10,Mostly Cloudy
10-05-14,21,68,29.89,11.5,10,Mostly Cloudy
10-05-14,22,68,29.88,15,10,Overcast
10-05-14,23,66.9,29.88,17.3,10,Overcast
11-05-14,0,64.9,29.88,11.5,10,Overcast
11-05-14,1,63,29.88,9.21,10,Overcast
11-05-14,2,64,29.9,10.4,10,Mostly Cloudy
11-05-14,3,63,29.91,3.45,10,Clear
11-05-14,4,62.1,29.95,5.75,10,Partly Cloudy
11-05-14,5,60.1,29.97,6.9,10,Mostly Clear
11-05-14,6,62.1,30,4.6,10,Mostly Clear
11-05-14,7,64,30.03,8.06,10,Clear
11-05-14,8,68,30.05,11.5,10,Clear
11-05-14,9,71.1,30.04,12.7,10,Mostly Clear
11-05-14,10,73.9,30.05,9.21,10,Mostly Clear
11-05-14,11,75,30.05,9.21,10,Partly Cloudy
11-05-14,12,77,30.04,15,10,Partly Cloudy
11-05-14,13,80.1,30.03,13.8,10,Mostly Cloudy
11-05-14,14,81,30.01,13.8,10,Mostly Cloudy
11-05-14,15,82,30,16.1,10,Mostly Cloudy
11-05-14,16,82,30,9.21,10,Partly Cloudy
11-05-14,17,82,30,13.8,10,Partly Cloudy
11-05-14,18,80.1,30.01,12.7,10,Partly Cloudy
11-05-14,19,77,30.03,11.5,10,Partly Cloudy
11-05-14,20,75.9,30.05,6.9,10,Mostly Clear
11-05-14,21,73,30.07,5.75,10,Mostly Clear
11-05-14,22,73,30.07,11.5,10,Mostly Clear
11-05-14,23,69.1,30.07,6.9,10,Clear
12-05-14,0,66.9,30.08,3.45,10,Clear
12-05-14,1,64.9,30.09,3.45,10,Clear
12-05-14,2,64.9,30.08,0,10,Clear
12-05-14,3,61,30.1,5.75,10,Clear
12-05-14,4,59,30.08,4.6,10,Partly Cloudy
